sequence,timestamp_et,tminus_scheduled,tminus_actual_bell,leg,phase,bid,ask,last_trade,rolling_true_print_count_60s,router_return,manager_eligible,signed_non_decision,code_path,overwritten_or_unreached
10843,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10844,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10845,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10846,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10847,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10848,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10849,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10850,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10851,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10852,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10853,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10854,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10855,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10856,2026-07-19T12:24:56.000000-04:00,T-5.067,T-10.067,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10878,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10879,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10880,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10881,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10882,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10883,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10884,2026-07-19T12:24:57.000000-04:00,T-5.050,T-10.050,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10886,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10887,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10888,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10889,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10890,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10891,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10892,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10893,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10894,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10895,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10896,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10897,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10898,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10899,2026-07-19T12:25:06.000000-04:00,T-4.900,T-9.900,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10902,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10903,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10904,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10905,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10906,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10907,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10908,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10909,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10910,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10911,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10912,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10913,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10914,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10915,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10916,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10917,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10918,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10919,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10920,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10921,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10922,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10923,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10924,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10925,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10926,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10927,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10928,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10929,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10930,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10931,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10932,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10933,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10934,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10935,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10936,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10937,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10938,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10939,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10940,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10941,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10942,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10943,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10944,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10945,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10946,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10947,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10948,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
10949,2026-07-19T12:25:07.000000-04:00,T-4.883,T-9.883,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
