ticker,category,region,covered,audited_close,rm_mid,rm_qual_ask,rm_last_print,err_mid,err_qual_ask,err_last_print,drift_close_minus_mid
KXATPCHALLENGERMATCH-26JUL19SINMAT-SIN,ATP_CHALL,26_50,True,32,58.5,94,0,26.5,62,-32,-26.5
KXATPCHALLENGERMATCH-26JUL19SURPER-PER,ATP_CHALL,le25,True,5,4.5,5,5,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19SURPER-SUR,ATP_CHALL,ge76,True,96,95.5,96,96,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19TOKMIY-MIY,ATP_CHALL,51_75,True,71,65.5,67,67,-5.5,-4,-4,5.5
KXATPCHALLENGERMATCH-26JUL19TOKMIY-TOK,ATP_CHALL,26_50,True,34,34.5,36,41,0.5,2,7,-0.5
KXATPCHALLENGERMATCH-26JUL19TOMLAJ-LAJ,ATP_CHALL,51_75,True,64,64.5,65,65,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL19TOMLAJ-TOM,ATP_CHALL,26_50,True,38,36.0,37,35,-2.0,-1,-3,2.0
KXATPCHALLENGERMATCH-26JUL19TORSEN-SEN,ATP_CHALL,le25,True,4,5.5,6,6,1.5,2,2,-1.5
KXATPCHALLENGERMATCH-26JUL19TORSEN-TOR,ATP_CHALL,ge76,True,96,94.5,95,95,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL19TRODAL-DAL,ATP_CHALL,26_50,True,30,30.0,31,33,0.0,1,3,0.0
KXATPCHALLENGERMATCH-26JUL19TRODAL-TRO,ATP_CHALL,51_75,True,73,70.0,71,71,-3.0,-2,-2,3.0
KXATPCHALLENGERMATCH-26JUL19VALCAS-CAS,ATP_CHALL,26_50,True,47,48.5,92,0,1.5,45,-47,-1.5
KXATPCHALLENGERMATCH-26JUL19VALCAS-VAL,ATP_CHALL,26_50,True,56,48.5,92,0,-7.5,36,-56,7.5
KXATPCHALLENGERMATCH-26JUL19VANGOR-GOR,ATP_CHALL,26_50,True,53,43.0,44,48,-10.0,-9,-5,10.0
KXATPCHALLENGERMATCH-26JUL19VANGOR-VAN,ATP_CHALL,51_75,True,49,55.5,56,51,6.5,7,2,-6.5
KXATPCHALLENGERMATCH-26JUL19VANRAD-RAD,ATP_CHALL,51_75,True,74,71.5,73,71,-2.5,-1,-3,2.5
KXATPCHALLENGERMATCH-26JUL19VANRAD-VAN,ATP_CHALL,26_50,True,29,28.0,29,0,-1.0,0,-29,1.0
KXATPCHALLENGERMATCH-26JUL19VARBOI-BOI,ATP_CHALL,26_50,True,36,34.0,35,0,-2.0,-1,-36,2.0
KXATPCHALLENGERMATCH-26JUL19VARBOI-VAR,ATP_CHALL,51_75,True,64,67.0,68,69,3.0,4,5,-3.0
KXATPCHALLENGERMATCH-26JUL19VASTAB-TAB,ATP_CHALL,51_75,True,73,76.0,77,77,3.0,4,4,-3.0
KXATPCHALLENGERMATCH-26JUL19VASTAB-VAS,ATP_CHALL,le25,True,25,23.5,24,24,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL19VISAHT-AHT,ATP_CHALL,le25,True,8,4.5,5,5,-3.5,-3,-3,3.5
KXATPCHALLENGERMATCH-26JUL19VISAHT-VIS,ATP_CHALL,ge76,True,94,95.0,96,96,1.0,2,2,-1.0
KXATPCHALLENGERMATCH-26JUL19VUKGEA-GEA,ATP_CHALL,51_75,True,68,60.0,65,0,-8.0,-3,-68,8.0
KXATPCHALLENGERMATCH-26JUL19VUKGEA-VUK,ATP_CHALL,26_50,True,36,40.0,45,0,4.0,9,-36,-4.0
KXATPCHALLENGERMATCH-26JUL19WINSHE-SHE,ATP_CHALL,26_50,True,30,35.5,37,40,5.5,7,10,-5.5
KXATPCHALLENGERMATCH-26JUL19WINSHE-WIN,ATP_CHALL,51_75,True,71,65.0,66,0,-6.0,-5,-71,6.0
KXATPCHALLENGERMATCH-26JUL19YEVSTR-STR,ATP_CHALL,ge76,True,89,87.5,88,87,-1.5,-1,-2,1.5
KXATPCHALLENGERMATCH-26JUL19YEVSTR-YEV,ATP_CHALL,le25,True,12,12.5,13,12,0.5,1,0,-0.5
KXATPCHALLENGERMATCH-26JUL19ZAMKIN-KIN,ATP_CHALL,le25,False,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19ZAMKIN-ZAM,ATP_CHALL,le25,False,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19ZAMPOL-POL,ATP_CHALL,51_75,True,57,52.0,53,53,-5.0,-4,-4,5.0
KXATPCHALLENGERMATCH-26JUL19ZAMPOL-ZAM,ATP_CHALL,26_50,True,45,48.5,49,47,3.5,4,2,-3.5
KXATPCHALLENGERMATCH-26JUL20ALKFIC-ALK,ATP_CHALL,51_75,True,51,53.5,54,53,2.5,3,2,-2.5
KXATPCHALLENGERMATCH-26JUL20ALKFIC-FIC,ATP_CHALL,26_50,True,50,46.0,47,47,-4.0,-3,-3,4.0
KXATPCHALLENGERMATCH-26JUL20ARSRIC-ARS,ATP_CHALL,26_50,True,36,36.0,37,37,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20ARSRIC-RIC,ATP_CHALL,51_75,True,66,63.5,64,62,-2.5,-2,-4,2.5
KXATPCHALLENGERMATCH-26JUL20BICWAL-BIC,ATP_CHALL,le25,True,16,15.5,16,16,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20BICWAL-WAL,ATP_CHALL,ge76,True,85,84.5,85,85,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20CALKUM-CAL,ATP_CHALL,51_75,True,72,71.0,72,72,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL20CALKUM-KUM,ATP_CHALL,26_50,True,29,28.5,29,29,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20CHABOU-BOU,ATP_CHALL,26_50,True,40,40.5,41,41,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL20CHABOU-CHA,ATP_CHALL,51_75,True,62,59.0,60,60,-3.0,-2,-2,3.0
KXATPCHALLENGERMATCH-26JUL20CRECOP-COP,ATP_CHALL,51_75,True,62,64.5,65,65,2.5,3,3,-2.5
KXATPCHALLENGERMATCH-26JUL20CRECOP-CRE,ATP_CHALL,26_50,True,39,34.5,35,35,-4.5,-4,-4,4.5
KXATPCHALLENGERMATCH-26JUL20CREMAT-CRE,ATP_CHALL,51_75,True,63,57.0,60,61,-6.0,-3,-2,6.0
KXATPCHALLENGERMATCH-26JUL20CREMAT-MAT,ATP_CHALL,26_50,True,38,43.5,44,47,5.5,6,9,-5.5
KXATPCHALLENGERMATCH-26JUL20ECHHAR-ECH,ATP_CHALL,26_50,True,32,31.5,32,32,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20ECHHAR-HAR,ATP_CHALL,51_75,True,69,69.0,70,70,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20FAURIN-FAU,ATP_CHALL,26_50,True,35,35.5,36,36,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL20FAURIN-RIN,ATP_CHALL,51_75,True,67,65.5,66,66,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20GADGUI-GAD,ATP_CHALL,26_50,True,48,48.0,49,49,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20GADGUI-GUI,ATP_CHALL,51_75,True,53,52.5,53,53,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20GALARN-ARN,ATP_CHALL,26_50,True,99,39.5,40,40,-59.5,-59,-59,59.5
KXATPCHALLENGERMATCH-26JUL20GALARN-GAL,ATP_CHALL,51_75,True,1,60.5,61,61,59.5,60,60,-59.5
KXATPCHALLENGERMATCH-26JUL20GALLLA-GAL,ATP_CHALL,51_75,True,57,54.5,55,54,-2.5,-2,-3,2.5
KXATPCHALLENGERMATCH-26JUL20GALLLA-LLA,ATP_CHALL,26_50,True,45,45.0,46,46,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20GIUHER-GIU,ATP_CHALL,ge76,True,72,74.5,76,78,2.5,4,6,-2.5
KXATPCHALLENGERMATCH-26JUL20GIUHER-HER,ATP_CHALL,le25,True,25,20.5,21,21,-4.5,-4,-4,4.5
KXATPCHALLENGERMATCH-26JUL20GONTOB-GON,ATP_CHALL,26_50,True,48,36.0,37,35,-12.0,-11,-13,12.0
KXATPCHALLENGERMATCH-26JUL20GONTOB-TOB,ATP_CHALL,51_75,True,54,66.0,67,67,12.0,13,13,-12.0
KXATPCHALLENGERMATCH-26JUL20GORYOU-GOR,ATP_CHALL,51_75,True,53,51.5,52,52,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20GORYOU-YOU,ATP_CHALL,26_50,True,49,47.5,48,48,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20HSUHAR-HAR,ATP_CHALL,51_75,True,59,56.0,57,58,-3.0,-2,-1,3.0
KXATPCHALLENGERMATCH-26JUL20HSUHAR-HSU,ATP_CHALL,26_50,True,42,43.0,44,46,1.0,2,4,-1.0
KXATPCHALLENGERMATCH-26JUL20IMAKIN-IMA,ATP_CHALL,51_75,True,70,65.5,66,66,-4.5,-4,-4,4.5
KXATPCHALLENGERMATCH-26JUL20IMAKIN-KIN,ATP_CHALL,26_50,True,32,32.5,33,35,0.5,1,3,-0.5
KXATPCHALLENGERMATCH-26JUL20JOHAGU-AGU,ATP_CHALL,26_50,True,42,45.5,46,46,3.5,4,4,-3.5
KXATPCHALLENGERMATCH-26JUL20JOHAGU-JOH,ATP_CHALL,51_75,True,59,54.5,55,55,-4.5,-4,-4,4.5
KXATPCHALLENGERMATCH-26JUL20KOZPAS-KOZ,ATP_CHALL,51_75,True,33,64.5,65,65,31.5,32,32,-31.5
KXATPCHALLENGERMATCH-26JUL20KOZPAS-PAS,ATP_CHALL,26_50,True,68,35.0,36,35,-33.0,-32,-33,33.0
KXATPCHALLENGERMATCH-26JUL20KUZJAN-JAN,ATP_CHALL,le25,True,20,19.5,20,20,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20KUZJAN-KUZ,ATP_CHALL,ge76,True,81,80.5,81,81,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20KYMCLA-CLA,ATP_CHALL,le25,True,24,24.5,25,25,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL20KYMCLA-KYM,ATP_CHALL,51_75,True,77,75.5,76,76,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20MARBIT-BIT,ATP_CHALL,26_50,True,35,34.5,35,33,-0.5,0,-2,0.5
KXATPCHALLENGERMATCH-26JUL20MARBIT-MAR,ATP_CHALL,51_75,True,66,64.5,65,65,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20MARROS-MAR,ATP_CHALL,ge76,True,85,79.5,80,80,-5.5,-5,-5,5.5
KXATPCHALLENGERMATCH-26JUL20MARROS-ROS,ATP_CHALL,le25,True,19,21.0,22,22,2.0,3,3,-2.0
KXATPCHALLENGERMATCH-26JUL20MAYMAG-MAG,ATP_CHALL,26_50,True,34,32.5,33,32,-1.5,-1,-2,1.5
KXATPCHALLENGERMATCH-26JUL20MAYMAG-MAY,ATP_CHALL,51_75,True,67,66.5,67,67,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20MILSHE-MIL,ATP_CHALL,51_75,True,55,56.5,57,57,1.5,2,2,-1.5
KXATPCHALLENGERMATCH-26JUL20MILSHE-SHE,ATP_CHALL,26_50,True,46,44.5,45,44,-1.5,-1,-2,1.5
KXATPCHALLENGERMATCH-26JUL20MONBAR-BAR,ATP_CHALL,51_75,True,57,54.5,55,55,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL20MONBAR-MON,ATP_CHALL,26_50,True,46,44.5,45,45,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20MONNES-MON,ATP_CHALL,51_75,True,65,69.5,70,70,4.5,5,5,-4.5
KXATPCHALLENGERMATCH-26JUL20MONNES-NES,ATP_CHALL,le25,True,41,30.0,31,31,-11.0,-10,-10,11.0
KXATPCHALLENGERMATCH-26JUL20NOGSHI-NOG,ATP_CHALL,51_75,True,56,52.0,53,53,-4.0,-3,-3,4.0
KXATPCHALLENGERMATCH-26JUL20NOGSHI-SHI,ATP_CHALL,26_50,True,46,49.0,50,51,3.0,4,5,-3.0
KXATPCHALLENGERMATCH-26JUL20OLIZIE-OLI,ATP_CHALL,ge76,True,86,82.0,82,82,-4.0,-4,-4,4.0
KXATPCHALLENGERMATCH-26JUL20OLIZIE-ZIE,ATP_CHALL,le25,True,19,17.5,18,17,-1.5,-1,-2,1.5
KXATPCHALLENGERMATCH-26JUL20ONCAJD-AJD,ATP_CHALL,26_50,True,32,30.5,31,31,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL20ONCAJD-ONC,ATP_CHALL,51_75,True,69,68.5,69,70,-0.5,0,1,0.5
KXATPCHALLENGERMATCH-26JUL20PALLEO-LEO,ATP_CHALL,51_75,True,56,59.0,60,60,3.0,4,4,-3.0
KXATPCHALLENGERMATCH-26JUL20PALLEO-PAL,ATP_CHALL,26_50,True,49,40.5,41,41,-8.5,-8,-8,8.5
KXATPCHALLENGERMATCH-26JUL20PETTAB-PET,ATP_CHALL,51_75,True,68,65.5,66,66,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL20PETTAB-TAB,ATP_CHALL,26_50,True,36,35.5,36,36,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20PIRNAP-NAP,ATP_CHALL,le25,True,24,25.5,26,24,1.5,2,0,-1.5
KXATPCHALLENGERMATCH-26JUL20PIRNAP-PIR,ATP_CHALL,51_75,True,77,74.5,75,75,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL20POHWES-POH,ATP_CHALL,le25,True,10,8.5,9,10,-1.5,-1,0,1.5
KXATPCHALLENGERMATCH-26JUL20POHWES-WES,ATP_CHALL,ge76,True,91,90.5,91,90,-0.5,0,-1,0.5
KXATPCHALLENGERMATCH-26JUL20POLBRU-BRU,ATP_CHALL,26_50,True,38,39.0,40,40,1.0,2,2,-1.0
KXATPCHALLENGERMATCH-26JUL20POLBRU-POL,ATP_CHALL,51_75,True,63,60.5,61,61,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL20SEYKOL-KOL,ATP_CHALL,26_50,True,47,46.5,47,47,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL20SEYKOL-SEY,ATP_CHALL,51_75,True,55,53.0,54,54,-2.0,-1,-1,2.0
KXATPCHALLENGERMATCH-26JUL20STAMAT-MAT,ATP_CHALL,51_75,True,62,61.0,62,62,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL20STAMAT-STA,ATP_CHALL,26_50,True,39,39.0,40,40,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20SURKUZ-KUZ,ATP_CHALL,26_50,True,29,32.5,33,33,3.5,4,4,-3.5
KXATPCHALLENGERMATCH-26JUL20SURKUZ-SUR,ATP_CHALL,51_75,True,72,67.5,69,69,-4.5,-3,-3,4.5
KXATPCHALLENGERMATCH-26JUL20TOKHUR-HUR,ATP_CHALL,26_50,True,46,44.5,46,46,-1.5,0,0,1.5
KXATPCHALLENGERMATCH-26JUL20TOKHUR-TOK,ATP_CHALL,51_75,True,57,55.0,56,56,-2.0,-1,-1,2.0
KXATPCHALLENGERMATCH-26JUL20TORSTR-STR,ATP_CHALL,51_75,True,69,65.0,66,65,-4.0,-3,-4,4.0
KXATPCHALLENGERMATCH-26JUL20TORSTR-TOR,ATP_CHALL,26_50,True,35,34.0,35,35,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL20TROISO-ISO,ATP_CHALL,le25,True,23,22.5,23,24,-0.5,0,1,0.5
KXATPCHALLENGERMATCH-26JUL20TROISO-TRO,ATP_CHALL,ge76,True,79,77.5,78,79,-1.5,-1,0,1.5
KXATPCHALLENGERMATCH-26JUL20VALGOM-GOM,ATP_CHALL,ge76,True,86,86.5,87,84,0.5,1,-2,-0.5
KXATPCHALLENGERMATCH-26JUL20VALGOM-VAL,ATP_CHALL,le25,True,14,14.5,15,15,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL20VANOUA-OUA,ATP_CHALL,26_50,True,46,49.5,50,51,3.5,4,5,-3.5
KXATPCHALLENGERMATCH-26JUL20VANOUA-VAN,ATP_CHALL,26_50,False,56,,,,,,,
KXATPCHALLENGERMATCH-26JUL20VARDON-DON,ATP_CHALL,26_50,True,37,36.0,37,37,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL20VARDON-VAR,ATP_CHALL,51_75,True,66,64.0,65,63,-2.0,-1,-3,2.0
KXATPCHALLENGERMATCH-26JUL20VASSIN-SIN,ATP_CHALL,le25,True,22,23.5,25,22,1.5,3,0,-1.5
KXATPCHALLENGERMATCH-26JUL20VASSIN-VAS,ATP_CHALL,51_75,True,81,76.0,77,77,-5.0,-4,-4,5.0
KXATPCHALLENGERMATCH-26JUL20VISNIK-NIK,ATP_CHALL,26_50,True,15,57.5,95,0,42.5,80,-15,-42.5
KXATPCHALLENGERMATCH-26JUL20VISNIK-VIS,ATP_CHALL,ge76,True,82,82.5,95,0,0.5,13,-82,-0.5
KXATPCHALLENGERMATCH-26JUL20WATILA-ILA,ATP_CHALL,26_50,True,38,38.0,39,39,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20WATILA-WAT,ATP_CHALL,51_75,True,68,61.0,62,64,-7.0,-6,-4,7.0
KXATPCHALLENGERMATCH-26JUL20WINARS-ARS,ATP_CHALL,le25,True,24,22.5,23,21,-1.5,-1,-3,1.5
KXATPCHALLENGERMATCH-26JUL20WINARS-WIN,ATP_CHALL,ge76,True,77,78.5,79,79,1.5,2,2,-1.5
KXATPCHALLENGERMATCH-26JUL20ZHESHE-SHE,ATP_CHALL,le25,True,18,23.0,24,22,5.0,6,4,-5.0
KXATPCHALLENGERMATCH-26JUL20ZHESHE-ZHE,ATP_CHALL,ge76,True,82,77.5,78,78,-4.5,-4,-4,4.5
KXATPCHALLENGERMATCH-26JUL20ZHOGEE-GEE,ATP_CHALL,26_50,True,26,26.5,28,29,0.5,2,3,-0.5
KXATPCHALLENGERMATCH-26JUL20ZHOGEE-ZHO,ATP_CHALL,51_75,True,74,73.5,75,74,-0.5,1,0,0.5
KXATPCHALLENGERMATCH-26JUL20ZHUMAL-MAL,ATP_CHALL,51_75,True,57,57.0,58,58,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL20ZHUMAL-ZHU,ATP_CHALL,26_50,True,46,42.5,43,43,-3.5,-3,-3,3.5
KXATPCHALLENGERMATCH-26JUL20ZINZHA-ZHA,ATP_CHALL,51_75,True,72,70.5,71,68,-1.5,-1,-4,1.5
KXATPCHALLENGERMATCH-26JUL20ZINZHA-ZIN,ATP_CHALL,26_50,True,29,30.5,31,31,1.5,2,2,-1.5
KXATPMATCH-26JUL12ALTGAS-ALT,ATP_MAIN,51_75,True,64,57.5,58,59,-6.5,-6,-5,6.5
KXATPMATCH-26JUL12ALTGAS-GAS,ATP_MAIN,26_50,True,38,41.5,42,44,3.5,4,6,-3.5
KXATPMATCH-26JUL12BORKOU-BOR,ATP_MAIN,ge76,True,76,80.0,81,80,4.0,5,4,-4.0
KXATPMATCH-26JUL12BORKOU-KOU,ATP_MAIN,le25,True,24,20.0,20,20,-4.0,-4,-4,4.0
KXATPMATCH-26JUL12BUDPEL-BUD,ATP_MAIN,26_50,True,47,46.0,47,45,-1.0,0,-2,1.0
KXATPMATCH-26JUL12BUDPEL-PEL,ATP_MAIN,51_75,True,54,53.5,55,0,-0.5,1,-54,0.5
KXATPMATCH-26JUL12BUEMAR-BUE,ATP_MAIN,51_75,False,62,,,,,,,
KXATPMATCH-26JUL12BUEMAR-MAR,ATP_MAIN,26_50,True,38,39.5,40,40,1.5,2,2,-1.5
KXATPMATCH-26JUL12CARSAN-CAR,ATP_MAIN,ge76,True,81,78.5,79,79,-2.5,-2,-2,2.5
KXATPMATCH-26JUL12CARSAN-SAN,ATP_MAIN,le25,True,21,20.5,21,21,-0.5,0,0,0.5
KXATPMATCH-26JUL12CECOLI-CEC,ATP_MAIN,ge76,True,77,77.5,78,78,0.5,1,1,-0.5
KXATPMATCH-26JUL12CECOLI-OLI,ATP_MAIN,le25,False,24,,,,,,,
KXATPMATCH-26JUL12CERKOL-CER,ATP_MAIN,51_75,True,84,74.5,75,75,-9.5,-9,-9,9.5
KXATPMATCH-26JUL12CERKOL-KOL,ATP_MAIN,le25,True,17,25.0,26,24,8.0,9,7,-8.0
KXATPMATCH-26JUL12CHOBAS-BAS,ATP_MAIN,26_50,True,40,38.5,39,39,-1.5,-1,-1,1.5
KXATPMATCH-26JUL12CHOBAS-CHO,ATP_MAIN,51_75,True,63,60.5,61,61,-2.5,-2,-2,2.5
KXATPMATCH-26JUL12CINHEM-CIN,ATP_MAIN,51_75,True,69,72.0,73,73,3.0,4,4,-3.0
KXATPMATCH-26JUL12CINHEM-HEM,ATP_MAIN,26_50,False,32,,,,,,,
KXATPMATCH-26JUL12CORDAN-COR,ATP_MAIN,26_50,True,33,29.5,30,30,-3.5,-3,-3,3.5
KXATPMATCH-26JUL12CORDAN-DAN,ATP_MAIN,51_75,True,68,69.5,70,70,1.5,2,2,-1.5
KXATPMATCH-26JUL12DAHBAE-BAE,ATP_MAIN,ge76,True,96,95.0,96,96,-1.0,0,0,1.0
KXATPMATCH-26JUL12DAHBAE-DAH,ATP_MAIN,le25,True,6,5.0,6,6,-1.0,0,0,1.0
KXATPMATCH-26JUL12DEJGAU-DEJ,ATP_MAIN,51_75,True,70,67.0,68,66,-3.0,-2,-4,3.0
KXATPMATCH-26JUL12DEJGAU-GAU,ATP_MAIN,26_50,True,29,32.5,33,36,3.5,4,7,-3.5
KXATPMATCH-26JUL12DIEMON-DIE,ATP_MAIN,51_75,True,53,57.5,58,59,4.5,5,6,-4.5
KXATPMATCH-26JUL12DIEMON-MON,ATP_MAIN,26_50,True,49,42.0,42,42,-7.0,-7,-7,7.0
KXATPMATCH-26JUL12DODCAR-CAR,ATP_MAIN,51_75,True,72,75.5,76,75,3.5,4,3,-3.5
KXATPMATCH-26JUL12DODCAR-DOD,ATP_MAIN,le25,True,29,25.0,26,27,-4.0,-3,-2,4.0
KXATPMATCH-26JUL12DROBLO-BLO,ATP_MAIN,51_75,True,66,29.5,48,0,-36.5,-18,-66,36.5
KXATPMATCH-26JUL12DROBLO-DRO,ATP_MAIN,51_75,True,34,72.5,90,55,38.5,56,21,-38.5
KXATPMATCH-26JUL12DZUROC-DZU,ATP_MAIN,26_50,True,44,48.5,50,61,4.5,6,17,-4.5
KXATPMATCH-26JUL12DZUROC-ROC,ATP_MAIN,51_75,True,57,51.5,53,0,-5.5,-4,-57,5.5
KXATPMATCH-26JUL12FARWAW-FAR,ATP_MAIN,51_75,True,67,63.5,64,63,-3.5,-3,-4,3.5
KXATPMATCH-26JUL12FARWAW-WAW,ATP_MAIN,26_50,True,34,35.0,36,36,1.0,2,2,-1.0
KXATPMATCH-26JUL12FELKEC-FEL,ATP_MAIN,26_50,True,29,27.5,28,30,-1.5,-1,1,1.5
KXATPMATCH-26JUL12FELKEC-KEC,ATP_MAIN,51_75,True,72,72.0,73,73,0.0,1,1,0.0
KXATPMATCH-26JUL12GUEGOM-GOM,ATP_MAIN,26_50,True,40,37.5,38,39,-2.5,-2,-1,2.5
KXATPMATCH-26JUL12GUEGOM-GUE,ATP_MAIN,51_75,True,60,61.5,62,62,1.5,2,2,-1.5
KXATPMATCH-26JUL12JACTRU-JAC,ATP_MAIN,26_50,True,45,44.5,45,45,-0.5,0,0,0.5
KXATPMATCH-26JUL12JACTRU-TRU,ATP_MAIN,51_75,True,56,55.0,56,54,-1.0,0,-2,1.0
KXATPMATCH-26JUL12KOPPRI-KOP,ATP_MAIN,26_50,True,28,34.0,35,42,6.0,7,14,-6.0
KXATPMATCH-26JUL12KOPPRI-PRI,ATP_MAIN,51_75,False,74,,,,,,,
KXATPMATCH-26JUL12KRUFER-FER,ATP_MAIN,26_50,True,1,44.0,44,44,43.0,43,43,-43.0
KXATPMATCH-26JUL12KRUFER-KRU,ATP_MAIN,51_75,True,99,55.5,55,55,-43.5,-44,-44,43.5
KXATPMATCH-26JUL12LAJVAN-LAJ,ATP_MAIN,26_50,True,45,49.5,50,49,4.5,5,4,-4.5
KXATPMATCH-26JUL12LAJVAN-VAN,ATP_MAIN,26_50,True,57,50.0,51,51,-7.0,-6,-6,7.0
KXATPMATCH-26JUL12MARHAN-HAN,ATP_MAIN,51_75,True,77,74.0,75,75,-3.0,-2,-2,3.0
KXATPMATCH-26JUL12MARHAN-MAR,ATP_MAIN,le25,True,25,25.5,26,26,0.5,1,1,-0.5
KXATPMATCH-26JUL12MOLFAU-FAU,ATP_MAIN,26_50,True,34,34.5,35,35,0.5,1,1,-0.5
KXATPMATCH-26JUL12MOLFAU-MOL,ATP_MAIN,51_75,False,67,,,,,,,
KXATPMATCH-26JUL12MOLROY-MOL,ATP_MAIN,51_75,True,61,58.0,59,0,-3.0,-2,-61,3.0
KXATPMATCH-26JUL12MOLROY-ROY,ATP_MAIN,26_50,True,41,42.0,43,43,1.0,2,2,-1.0
KXATPMATCH-26JUL12MULSHE-MUL,ATP_MAIN,26_50,True,37,44.5,45,46,7.5,8,9,-7.5
KXATPMATCH-26JUL12MULSHE-SHE,ATP_MAIN,51_75,False,64,,,,,,,
KXATPMATCH-26JUL12NEUTOP-NEU,ATP_MAIN,51_75,True,75,74.0,75,75,-1.0,0,0,1.0
KXATPMATCH-26JUL12NEUTOP-TOP,ATP_MAIN,26_50,True,26,26.5,27,26,0.5,1,0,-0.5
KXATPMATCH-26JUL12OFNTIR-OFN,ATP_MAIN,26_50,True,41,43.0,44,44,2.0,3,3,-2.0
KXATPMATCH-26JUL12OFNTIR-TIR,ATP_MAIN,51_75,True,60,57.0,58,56,-3.0,-2,-4,3.0
KXATPMATCH-26JUL12PASKAS-KAS,ATP_MAIN,26_50,True,49,48.5,49,49,-0.5,0,0,0.5
KXATPMATCH-26JUL12PASKAS-PAS,ATP_MAIN,26_50,True,53,50.5,51,51,-2.5,-2,-2,2.5
KXATPMATCH-26JUL12PRASAI-PRA,ATP_MAIN,26_50,True,44,42.5,43,45,-1.5,-1,1,1.5
KXATPMATCH-26JUL12PRASAI-SAI,ATP_MAIN,51_75,True,58,58.5,59,57,0.5,1,-1,-0.5
KXATPMATCH-26JUL12REJMID-MID,ATP_MAIN,ge76,False,93,,,,,,,
KXATPMATCH-26JUL12REJMID-REJ,ATP_MAIN,le25,True,9,9.0,7,7,0.0,-2,-2,0.0
KXATPMATCH-26JUL12SESMER-MER,ATP_MAIN,ge76,True,88,85.0,86,88,-3.0,-2,0,3.0
KXATPMATCH-26JUL12SESMER-SES,ATP_MAIN,le25,True,14,15.0,16,0,1.0,2,-14,-1.0
KXATPMATCH-26JUL12SKASAC-SAC,ATP_MAIN,26_50,False,54,,,,,,,
KXATPMATCH-26JUL12SKASAC-SKA,ATP_MAIN,26_50,True,49,50.5,51,51,1.5,2,2,-1.5
KXATPMATCH-26JUL12SLADAM-DAM,ATP_MAIN,ge76,True,84,83.5,84,84,-0.5,0,0,0.5
KXATPMATCH-26JUL12SLADAM-SLA,ATP_MAIN,le25,True,16,15.5,16,15,-0.5,0,-1,0.5
KXATPMATCH-26JUL12SONSCH-SCH,ATP_MAIN,26_50,True,32,35.5,36,36,3.5,4,4,-3.5
