class,leg_ticker,sibling_ticker,category,region,sibling_fill_cents,own_audited_close_cents,cap_99_minus_sibfill,cap_close_minus_1,target,verdict,reason,first_qualifying_epoch,first_qualifying_price,release_minutes
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19PALMUN-PAL,KXATPCHALLENGERMATCH-26JUL19PALMUN-MUN,ATP_CHALL,51_75,43,56,56,55,55,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784464026,55,91.0
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19REJWES-REJ,KXATPCHALLENGERMATCH-26JUL19REJWES-WES,ATP_CHALL,le25,77,28,22,27,22,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19REJWES-WES,KXATPCHALLENGERMATCH-26JUL19REJWES-REJ,ATP_CHALL,ge76,16,73,83,72,72,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19VARBOI-BOI,KXATPCHALLENGERMATCH-26JUL19VARBOI-VAR,ATP_CHALL,26_50,67,36,32,35,32,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784449328,32,13.8
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19VARBOI-VAR,KXATPCHALLENGERMATCH-26JUL19VARBOI-BOI,ATP_CHALL,51_75,32,64,67,63,63,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19ZAMPOL-POL,KXATPCHALLENGERMATCH-26JUL19ZAMPOL-ZAM,ATP_CHALL,51_75,45,57,54,56,54,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784493544,54,31.1
a_carried_pair,KXATPCHALLENGERMATCH-26JUL19ZAMPOL-ZAM,KXATPCHALLENGERMATCH-26JUL19ZAMPOL-POL,ATP_CHALL,26_50,52,45,47,44,44,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784491783,43,258.4
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20GALARN-ARN,KXATPCHALLENGERMATCH-26JUL20GALARN-GAL,ATP_CHALL,26_50,61,99,38,98,38,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20GALARN-GAL,KXATPCHALLENGERMATCH-26JUL20GALARN-ARN,ATP_CHALL,51_75,37,1,62,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20GONTOB-GON,KXATPCHALLENGERMATCH-26JUL20GONTOB-TOB,ATP_CHALL,26_50,62,48,37,47,37,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784560595,36,191.0
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20GONTOB-TOB,KXATPCHALLENGERMATCH-26JUL20GONTOB-GON,ATP_CHALL,51_75,34,54,65,53,53,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784562559,51,27.3
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20JOHAGU-AGU,KXATPCHALLENGERMATCH-26JUL20JOHAGU-JOH,ATP_CHALL,26_50,55,42,44,41,41,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20JOHAGU-JOH,KXATPCHALLENGERMATCH-26JUL20JOHAGU-AGU,ATP_CHALL,51_75,43,59,56,58,56,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20KOZPAS-KOZ,KXATPCHALLENGERMATCH-26JUL20KOZPAS-PAS,ATP_CHALL,51_75,33,33,66,32,32,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784568644,32,102.8
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20KOZPAS-PAS,KXATPCHALLENGERMATCH-26JUL20KOZPAS-KOZ,ATP_CHALL,26_50,59,68,40,67,40,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784567086,39,0.8
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20PALLEO-LEO,KXATPCHALLENGERMATCH-26JUL20PALLEO-PAL,ATP_CHALL,51_75,30,56,69,55,55,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784551161,55,22.5
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20PALLEO-PAL,KXATPCHALLENGERMATCH-26JUL20PALLEO-LEO,ATP_CHALL,26_50,58,49,41,48,41,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784533449,41,0.0
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20PIRNAP-NAP,KXATPCHALLENGERMATCH-26JUL20PIRNAP-PIR,ATP_CHALL,le25,75,24,24,23,23,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20PIRNAP-PIR,KXATPCHALLENGERMATCH-26JUL20PIRNAP-NAP,ATP_CHALL,51_75,24,77,75,76,75,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20SURKUZ-KUZ,KXATPCHALLENGERMATCH-26JUL20SURKUZ-SUR,ATP_CHALL,26_50,68,29,31,28,28,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20SURKUZ-SUR,KXATPCHALLENGERMATCH-26JUL20SURKUZ-KUZ,ATP_CHALL,51_75,31,72,68,71,68,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784555099,68,12.0
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20VANOUA-OUA,KXATPCHALLENGERMATCH-26JUL20VANOUA-VAN,ATP_CHALL,26_50,50,46,49,45,45,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784544155,45,235.9
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20VANOUA-VAN,KXATPCHALLENGERMATCH-26JUL20VANOUA-OUA,ATP_CHALL,26_50,49,56,50,55,50,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20VASSIN-SIN,KXATPCHALLENGERMATCH-26JUL20VASSIN-VAS,ATP_CHALL,le25,76,22,23,21,21,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784533362,21,130.8
a_carried_pair,KXATPCHALLENGERMATCH-26JUL20VASSIN-VAS,KXATPCHALLENGERMATCH-26JUL20VASSIN-SIN,ATP_CHALL,51_75,22,81,77,80,77,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12ALTGAS-ALT,KXATPMATCH-26JUL12ALTGAS-GAS,ATP_MAIN,51_75,41,64,58,63,58,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12ALTGAS-GAS,KXATPMATCH-26JUL12ALTGAS-ALT,ATP_MAIN,26_50,58,38,41,37,37,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784034274,37,3428.5
a_carried_pair,KXATPMATCH-26JUL12BORKOU-BOR,KXATPMATCH-26JUL12BORKOU-KOU,ATP_MAIN,ge76,21,76,78,75,75,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784028371,75,2896.1
a_carried_pair,KXATPMATCH-26JUL12BORKOU-KOU,KXATPMATCH-26JUL12BORKOU-BOR,ATP_MAIN,le25,78,24,21,23,21,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12CORDAN-COR,KXATPMATCH-26JUL12CORDAN-DAN,ATP_MAIN,26_50,70,33,29,32,29,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783835183,29,160.7
a_carried_pair,KXATPMATCH-26JUL12CORDAN-DAN,KXATPMATCH-26JUL12CORDAN-COR,ATP_MAIN,51_75,29,68,70,67,67,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783849327,67,225.9
a_carried_pair,KXATPMATCH-26JUL12DEJGAU-DEJ,KXATPMATCH-26JUL12DEJGAU-GAU,ATP_MAIN,51_75,33,70,66,69,66,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12DEJGAU-GAU,KXATPMATCH-26JUL12DEJGAU-DEJ,ATP_MAIN,26_50,66,29,33,28,28,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12DODCAR-CAR,KXATPMATCH-26JUL12DODCAR-DOD,ATP_MAIN,51_75,26,72,73,71,71,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783962472,71,1523.6
a_carried_pair,KXATPMATCH-26JUL12DODCAR-DOD,KXATPMATCH-26JUL12DODCAR-CAR,ATP_MAIN,le25,73,29,26,28,26,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12DROBLO-BLO,KXATPMATCH-26JUL12DROBLO-DRO,ATP_MAIN,51_75,37,66,62,65,62,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783972018,62,1682.7
a_carried_pair,KXATPMATCH-26JUL12DROBLO-DRO,KXATPMATCH-26JUL12DROBLO-BLO,ATP_MAIN,51_75,62,34,37,33,33,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12DZUROC-DZU,KXATPMATCH-26JUL12DZUROC-ROC,ATP_MAIN,26_50,54,44,45,43,43,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783949443,43,1074.9
a_carried_pair,KXATPMATCH-26JUL12DZUROC-ROC,KXATPMATCH-26JUL12DZUROC-DZU,ATP_MAIN,51_75,44,57,55,56,55,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12GUEGOM-GOM,KXATPMATCH-26JUL12GUEGOM-GUE,ATP_MAIN,26_50,61,40,38,39,38,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783850640,38,0.1
a_carried_pair,KXATPMATCH-26JUL12GUEGOM-GUE,KXATPMATCH-26JUL12GUEGOM-GOM,ATP_MAIN,51_75,38,60,61,59,59,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12KRUFER-FER,KXATPMATCH-26JUL12KRUFER-KRU,ATP_MAIN,26_50,69,1,30,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12KRUFER-KRU,KXATPMATCH-26JUL12KRUFER-FER,ATP_MAIN,51_75,28,99,71,98,71,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12LAJVAN-LAJ,KXATPMATCH-26JUL12LAJVAN-VAN,ATP_MAIN,26_50,50,45,49,44,44,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12LAJVAN-VAN,KXATPMATCH-26JUL12LAJVAN-LAJ,ATP_MAIN,26_50,47,57,52,56,52,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12MOLROY-MOL,KXATPMATCH-26JUL12MOLROY-ROY,ATP_MAIN,51_75,41,61,58,60,58,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783954729,58,0.7
a_carried_pair,KXATPMATCH-26JUL12MOLROY-ROY,KXATPMATCH-26JUL12MOLROY-MOL,ATP_MAIN,26_50,58,41,41,40,40,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783966242,40,742.2
a_carried_pair,KXATPMATCH-26JUL12PASKAS-KAS,KXATPMATCH-26JUL12PASKAS-PAS,ATP_MAIN,26_50,50,49,49,48,48,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12PASKAS-PAS,KXATPMATCH-26JUL12PASKAS-KAS,ATP_MAIN,26_50,49,53,50,52,50,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783835099,50,160.7
a_carried_pair,KXATPMATCH-26JUL12SESMER-MER,KXATPMATCH-26JUL12SESMER-SES,ATP_MAIN,ge76,14,88,85,87,85,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12SESMER-SES,KXATPMATCH-26JUL12SESMER-MER,ATP_MAIN,le25,85,14,14,13,13,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12SLADAM-DAM,KXATPMATCH-26JUL12SLADAM-SLA,ATP_MAIN,ge76,15,84,84,83,83,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12SLADAM-SLA,KXATPMATCH-26JUL12SLADAM-DAM,ATP_MAIN,le25,84,16,15,15,15,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783849663,15,397.9
a_carried_pair,KXATPMATCH-26JUL12STRMUN-MUN,KXATPMATCH-26JUL12STRMUN-STR,ATP_MAIN,51_75,25,81,74,80,74,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL12STRMUN-STR,KXATPMATCH-26JUL12STRMUN-MUN,ATP_MAIN,26_50,73,21,26,20,20,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783954934,20,2162.2
a_carried_pair,KXATPMATCH-26JUL12SVRDIM-DIM,KXATPMATCH-26JUL12SVRDIM-SVR,ATP_MAIN,51_75,34,61,65,60,60,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL12SVRDIM-SVR,KXATPMATCH-26JUL12SVRDIM-DIM,ATP_MAIN,26_50,63,40,36,39,36,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL14CINHAL-CIN,KXATPMATCH-26JUL14CINHAL-HAL,ATP_MAIN,26_50,52,47,47,46,46,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784026406,46,437.6
a_carried_pair,KXATPMATCH-26JUL14CINHAL-HAL,KXATPMATCH-26JUL14CINHAL-CIN,ATP_MAIN,51_75,47,55,52,54,52,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL14TRAKRU-KRU,KXATPMATCH-26JUL14TRAKRU-TRA,ATP_MAIN,51_75,42,56,57,55,55,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784032278,55,377.4
a_carried_pair,KXATPMATCH-26JUL14TRAKRU-TRA,KXATPMATCH-26JUL14TRAKRU-KRU,ATP_MAIN,26_50,57,46,42,45,42,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL15CARUGO-CAR,KXATPMATCH-26JUL15CARUGO-UGO,ATP_MAIN,51_75,40,57,59,56,56,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15CARUGO-UGO,KXATPMATCH-26JUL15CARUGO-CAR,ATP_MAIN,26_50,58,44,41,43,41,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL15CERKEC-CER,KXATPMATCH-26JUL15CERKEC-KEC,ATP_MAIN,51_75,45,57,54,56,54,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL15CERKEC-KEC,KXATPMATCH-26JUL15CERKEC-CER,ATP_MAIN,26_50,49,45,50,44,44,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15COLSON-COL,KXATPMATCH-26JUL15COLSON-SON,ATP_MAIN,51_75,33,66,66,65,65,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15COLSON-SON,KXATPMATCH-26JUL15COLSON-COL,ATP_MAIN,26_50,66,36,33,35,33,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784100066,33,170.3
a_carried_pair,KXATPMATCH-26JUL15ETCMER-ETC,KXATPMATCH-26JUL15ETCMER-MER,ATP_MAIN,51_75,39,64,60,63,60,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL15ETCMER-MER,KXATPMATCH-26JUL15ETCMER-ETC,ATP_MAIN,26_50,60,38,39,37,37,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15KYMTSI-KYM,KXATPMATCH-26JUL15KYMTSI-TSI,ATP_MAIN,26_50,72,27,27,26,26,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15KYMTSI-TSI,KXATPMATCH-26JUL15KYMTSI-KYM,ATP_MAIN,51_75,27,75,72,74,72,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL15PRIMOL-MOL,KXATPMATCH-26JUL15PRIMOL-PRI,ATP_MAIN,26_50,70,28,29,27,27,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15PRIMOL-PRI,KXATPMATCH-26JUL15PRIMOL-MOL,ATP_MAIN,51_75,29,74,70,73,70,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL15TABMID-MID,KXATPMATCH-26JUL15TABMID-TAB,ATP_MAIN,le25,75,24,24,23,23,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15TABMID-TAB,KXATPMATCH-26JUL15TABMID-MID,ATP_MAIN,51_75,24,76,75,75,75,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784150949,74,721.8
a_carried_pair,KXATPMATCH-26JUL15TRUDAV-DAV,KXATPMATCH-26JUL15TRUDAV-TRU,ATP_MAIN,51_75,25,85,74,84,74,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784133020,69,8.7
a_carried_pair,KXATPMATCH-26JUL15TRUDAV-TRU,KXATPMATCH-26JUL15TRUDAV-DAV,ATP_MAIN,le25,73,15,26,14,14,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15VANVAL-VAL,KXATPMATCH-26JUL15VANVAL-VAN,ATP_MAIN,51_75,46,52,53,51,51,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL15VANVAL-VAN,KXATPMATCH-26JUL15VANVAL-VAL,ATP_MAIN,26_50,52,48,47,47,47,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL16BURUGO-BUR,KXATPMATCH-26JUL16BURUGO-UGO,ATP_MAIN,51_75,40,59,59,58,58,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784220587,58,2.5
a_carried_pair,KXATPMATCH-26JUL16BURUGO-UGO,KXATPMATCH-26JUL16BURUGO-BUR,ATP_MAIN,26_50,59,43,40,42,40,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784220438,40,467.2
a_carried_pair,KXATPMATCH-26JUL16SHESTR-SHE,KXATPMATCH-26JUL16SHESTR-STR,ATP_MAIN,26_50,50,49,49,48,48,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL16SHESTR-STR,KXATPMATCH-26JUL16SHESTR-SHE,ATP_MAIN,26_50,49,53,50,52,50,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL17BURMER-BUR,KXATPMATCH-26JUL17BURMER-MER,ATP_MAIN,26_50,62,1,37,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL17BURMER-MER,KXATPMATCH-26JUL17BURMER-BUR,ATP_MAIN,51_75,35,99,64,98,64,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784307175,64,0.4
a_carried_pair,KXATPMATCH-26JUL17HALSHE-HAL,KXATPMATCH-26JUL17HALSHE-SHE,ATP_MAIN,51_75,39,59,60,58,58,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784292135,58,20.1
a_carried_pair,KXATPMATCH-26JUL17HALSHE-SHE,KXATPMATCH-26JUL17HALSHE-HAL,ATP_MAIN,26_50,60,44,39,43,39,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL17RINTSI-RIN,KXATPMATCH-26JUL17RINTSI-TSI,ATP_MAIN,26_50,62,38,37,37,37,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784287859,37,444.2
a_carried_pair,KXATPMATCH-26JUL17RINTSI-TSI,KXATPMATCH-26JUL17RINTSI-RIN,ATP_MAIN,51_75,37,62,62,61,61,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL18COLCER-CER,KXATPMATCH-26JUL18COLCER-COL,ATP_MAIN,26_50,55,1,44,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL18COLCER-COL,KXATPMATCH-26JUL18COLCER-CER,ATP_MAIN,51_75,44,99,55,98,55,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784357502,55,130.5
a_carried_pair,KXATPMATCH-26JUL18CORSAC-COR,KXATPMATCH-26JUL18CORSAC-SAC,ATP_MAIN,26_50,57,6,42,5,5,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL18CORSAC-SAC,KXATPMATCH-26JUL18CORSAC-COR,ATP_MAIN,51_75,28,94,71,93,71,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784375251,71,39.8
a_carried_pair,KXATPMATCH-26JUL18HIPGIU-GIU,KXATPMATCH-26JUL18HIPGIU-HIP,ATP_MAIN,51_75,25,77,74,76,74,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL18HIPGIU-HIP,KXATPMATCH-26JUL18HIPGIU-GIU,ATP_MAIN,26_50,74,24,25,23,23,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL18ROCBUE-BUE,KXATPMATCH-26JUL18ROCBUE-ROC,ATP_MAIN,ge76,16,85,83,84,83,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784374386,83,0.0
a_carried_pair,KXATPMATCH-26JUL18ROCBUE-ROC,KXATPMATCH-26JUL18ROCBUE-BUE,ATP_MAIN,le25,83,16,16,15,15,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL18RUBTAB-RUB,KXATPMATCH-26JUL18RUBTAB-TAB,ATP_MAIN,51_75,31,66,68,65,65,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL18RUBTAB-TAB,KXATPMATCH-26JUL18RUBTAB-RUB,ATP_MAIN,26_50,67,35,32,34,32,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL19BAEKEC-BAE,KXATPMATCH-26JUL19BAEKEC-KEC,ATP_MAIN,26_50,56,42,43,41,41,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784629839,41,2904.4
a_carried_pair,KXATPMATCH-26JUL19BAEKEC-KEC,KXATPMATCH-26JUL19BAEKEC-BAE,ATP_MAIN,51_75,43,59,56,58,56,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784456544,56,0.1
a_carried_pair,KXATPMATCH-26JUL19GASDZU-DZU,KXATPMATCH-26JUL19GASDZU-GAS,ATP_MAIN,51_75,46,50,53,49,49,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784624059,49,2786.7
a_carried_pair,KXATPMATCH-26JUL19GASDZU-GAS,KXATPMATCH-26JUL19GASDZU-DZU,ATP_MAIN,26_50,53,51,46,50,46,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784526380,46,1126.8
a_carried_pair,KXATPMATCH-26JUL19GAUCAR-CAR,KXATPMATCH-26JUL19GAUCAR-GAU,ATP_MAIN,51_75,30,71,69,70,69,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXATPMATCH-26JUL19GAUCAR-GAU,KXATPMATCH-26JUL19GAUCAR-CAR,ATP_MAIN,26_50,68,30,31,29,29,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL19VANFAR-FAR,KXATPMATCH-26JUL19VANFAR-VAN,ATP_MAIN,51_75,41,64,58,63,58,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784629694,58,282.4
a_carried_pair,KXATPMATCH-26JUL19VANFAR-VAN,KXATPMATCH-26JUL19VANFAR-FAR,ATP_MAIN,26_50,54,38,45,37,37,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
